台灣頻道-安博,#genre#
先锋乒羽,http://106.39.160.133/live.aishang.ctlcdn.com/00000110240320_1/encoder/0/playlist.m3u8?CONTENTID=00000110240320_1
先锋乒羽,http://httpdvb.slave.yqdtv.com:13164/playurl?programid=4200000116&playtype=live&protocol=hls&playtoken=31603YEQXREOPEG10&accesstoken=G79E6023V21307D1TD05FABJB53102ABM786710FEI3282697DK98BDA6.m3u8
劲爆体育,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel43038/index.m3u8
劲爆体育,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43084/index.m3u8
劲爆体育,http://httpdvb.slave.shuliyun.com:13164/playurl?programid=4200000101&playtype=live&protocol=hls&accesstoken=G8E222BE4V21307D1TBC062A6JF7E607ABM7B61CDEDID068875K98BDB0&playtoken=ABCDEFGHI.m3u8
魅力足球,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43083/index.m3u8
风云足球,http://111.20.40.170/PLTV/88888893/224/3221226984/index.m3u8
国外体育6,http://dmitwlvvll.cdn.mangomolo.com/dubaisportshd/smil:dubaisportshd.smil/chunklist_b1600000.m3u8
美国摔角&,https://glxlmn026c.singularcdn.net.br/playout_05/playlist-720p.m3u8
阿伦直播不定时,https://pull.lianggexinxi.xyz/live/stream-676201_lhd.flv?auth_key=1697009064-0-0-0f43b82816ab23e1a7d9c05c444bda79
王中直播不定时,https://pull.lianggexinxi.xyz/live/stream-505246_lhd.flv?auth_key=1697008824-0-0-c004071c191a3bd0928215ed175f1647
小七直播不定时,https://pull.lianggexinxi.xyz/live/stream-418311_lsd.m3u8?_=1698249099856
叨叨直播不定时,https://pull.lianggexinxi.xyz/live/stream-507928_lhd.flv?auth_key=1697008644-0-0-109717475c07bf7a012644ef823765af
大邱直播不定时,https://pull.lianggexinxi.xyz/live/stream-600428_lsd.m3u8?_=1697006121706
大神直播不定时,https://pull.lianggexinxi.xyz/live/stream-600428_lsd.m3u8?_=1697004264631
酷迪直播不定时,https://pull.lianggexinxi.xyz/live/stream-705956_lhd.flv?auth_key=1697008884-0-0-6da68819d1e2ebac3b52ad78589ea297
老师直播不定时,https://pull.lianggexinxi.xyz/live/stream-600428_lhd.flv?auth_key=1697008944-0-0-c25e48e127303de01e525604574b3511
米哥直播不定时,https://pull.lianggexinxi.xyz/live/stream-431228_lsd.m3u8?_=1698248787521






七星🌟电影,#genre#


🔥功夫熊猫4,https://yzzy.play-cdn21.com/20240410/29373_4da7f681/index.m3u8
🔥超意神探,https://v.cdnlz2.com/20240404/29406_adee19b4/index.m3u8
🔥热辣滚烫,https://vip.ffzy-online2.com/20240216/48497_7124419f/index.m3u8
沙丘2,https://yzzy.play-cdn21.com/20240406/20152_6054e861/index.m3u8
沙丘2,https://yzzy1.play-cdn20.com/20240307/19086_a0fef1f2/index.m3u8
狂暴巨蜥,https://v.cdnlz12.com/20240327/13508_eaee7b94/index.m3u8
🔥第二十条TC,https://v.cdnlz12.com/20240215/11572_dda99b8e/2000k/hls/mixed.m3u8
🔥目中无人2,https://yzzy1.play-cdn1.com/20240210/15952_004b2a47/2000k/hls/index.m3u8
扫黑行动之黄金,https://v.cdnlz12.com/20240326/13458_d6285376/index.m3u8
妖神令,https://v.cdnlz12.com/20240328/13574_081df2fa/index.m3u8
天地正气,https://v.cdnlz12.com/20240324/13368_682d336b/index.m3u8
除暴安良,https://v.cdnlz7.com/20240302/16255_e02cc774/index.m3u8
最后的法师,https://v.cdnlz11.com/20231112/18264_bf1bd3e6/index.m3u8
第三个嫌疑人,https://v.cdnlz12.com/20240324/13369_6e36581e/index.m3u8
🔥新威龙杀阵,https://v.cdnlz12.com/20240321/13258_0f96066a/index.m3u8
龙狱天棺,https://yzzy.play-cdn21.com/20240321/12261_976aa3bb/index.m3u8
龙林逃生1,https://yzzy.play-cdn17.com/20230727/13244_9bc32f8c/index.m3u8
龙林逃生2,https://yzzy.play-cdn21.com/20240321/12292_4b8671e9/index.m3u8
国际空间站,https://v.cdnlz12.com/20230913/10341_d0be8370/index.m3u8
十三太保之风云再起,https://s5.bfengbf.com/video/shisantaibaozhifengyunzaiqi/HD/index.m3u8
罪恶名20202020单,https://vip.ffzy-play2.com/20240316/60003_d5b566e5/index.m3u8
幽灵螳螂1,https://vip.lz-cdn3.com/20230213/17685_7205d5aa/index.m3u8
幽灵螳螂2,https://s5.bfengbf.com/video/youlingtanglangIIzhitubian/HD/index.m3u8
挑战2023,https://jx.sumun.cn/Vtche/LZ/466900376.m3u8
怒潮2023,https://64.32.20.246/play/DdwzD5Mb/index.m3u8
🔥新九品芝麻官2024,https://s5.bfengbf.com/video/xinjiupinzhimaguan2024/HD/index.m3u8
弹头奇兵,https://yzzy.play-cdn21.com/20240318/12046_562785ce/index.m3u8
[韩]破墓TC,https://s5.bfengbf.com/video/pomu/%E4%B8%AD%E5%AD%97/index.m3u8
🔥潜行,https://yzzy1.play-cdn20.com/20240314/19480_87c97112/index.m3u8
蜘蛛夫人：超感觉醒,https://yzzy.play-cdn21.com/20240315/9646_b4328d07/index.m3u8
末日战士,https://v.cdnlz12.com/20240313/12834_ce325fe0/index.m3u8
周公伏妖,https://v.cdnlz12.com/20240313/12832_28e8b06c/index.m3u8
少女斗恶龙,https://v.cdnlz12.com/20240308/12567_d5565b64/index.m3u8
🔥临时劫案,https://v.cdnlz12.com/20240306/12466_cad8e71b/2000k/hls/mixed.m3u8#https://yzzy.play-cdn19.com/20240306/22153_c54de4da/2000k/hls/mixed.m3u8
🔥周处除三害,https://vip.ffzyread.com/20240301/24303_f0da8c06/2000k/hls/mixed.m3u8
陌路狂刀,https://v.cdnlz12.com/20240308/12526_77ee2ef5/2000k/hls/mixed.m3u8#https://yzzy1.play-cdn1.com/20240308/19202_84e12afe/2000k/hls/mixed.m3u8
聊斋志异之瞳人语,https://yzzy1.play-cdn20.com/20240305/18516_cd41cda3/2000k/hls/mixed.m3u8#https://hn.bfvvs.com/play/RdGJDE0b/index.m3u8
[智利]雕形拳,https://vip1.lz-cdn1.com/20230608/21094_b12a3627/2000k/hls/mixed.m3u8

🔥飞驰人生2TC,https://ikcdn01.ikzybf.com/20240212/jjCpFTXC/2000kb/hls/index.m3u8

战锋·尖峰对决,https://vip.ffzy-online6.com/20240221/26640_7e77660f/2000k/hls/index.m3u8
惊天激战[美],https://v.cdnlz19.com/20240219/17331_1e41d0fd/2000k/hls/mixed.m3u8
公众号天微科技,https://vd2.bdstatic.com/mda-maqfk730tsig88wr/v2-hknm/1080p/mda-maqfk730tsig88wr.mp4
外星+人2[韩],https://v.cdnlz12.com/20240215/11573_4cb789fb/2000k/hls/mixed.m3u8
破战,https://yzzy1.play-cdn20.com/20240216/17014_96791511/2000k/hls/mixed.m3u8
金手指,https://ikcdn01.ikzybf.com/20240213/xZTh2qQA/2000kb/hls/index.m3u8
缉恶,https://yzzy1.play-cdn1.com/20240212/16107_ce5c69e6/2000k/hls/index.m3u8
狄仁杰之通天玄案,https://vip.ffzy-online6.com/20240224/26792_f29d9bc5/index.m3u8
热血地雷战,https://s5.bfengbf.com/video/rexuedileizhan/HD/index.m3u8
古楼镇陵宫,https://v.cdnlz12.com/20240222/11772_cc17a068/2000k/hls/mixed.m3u8
瞒天过海,https://s5.bfbfvip.com/video/mantianguohai/HD/index.m3u8
非诚勿扰3,https://yzzy1.play-cdn20.com/20240210/16640_403958bf/2000k/hls/index.m3u8
史上最强弟子,https://yzzy.play-cdn19.com/20240209/19332_06c6451f/2000k/hls/index.m3u8
长津湖,https://s1.bfzycdn.com/video/changjinhu/HD%E5%9B%BD%E8%AF%AD/index.m3u8
长津湖之水门桥,https://cdn17.yzzy-online.com/20230817/16230_2dbddb92/2000k/hls/index.m3u8


电影🌟YY电影,#genre#

YY电影台01,https://live.metshop.top/yy/1382749892
YY电影台02,https://live.metshop.top/yy/1382735573
YY电影台03,https://live.metshop.top/yy/24921161
YY电影台04,https://live.metshop.top/yy/1382736803
YY电影台05,https://live.metshop.top/yy/1354930924
YY电影台06,https://live.metshop.top/yy/1382745095
YY电影台07,https://live.metshop.top/yy/1355171357
YY电影台08,https://live.metshop.top/yy/24066336
YY电影台09,https://live.metshop.top/yy/1354143966
YY李连杰台,https://live.metshop.top/yy/1459869766
YY成龍影院,https://live.metshop.top/yy/1354888751
YY林正英频,https://live.metshop.top/yy/1351505899
YY林正英道,https://live.metshop.top/yy/1353685311
YY電影輪播,https://live.metshop.top/yy/1353059120
YY歐美電影,https://live.metshop.top/yy/24923327
YY歐美科幻,https://live.metshop.top/yy/37988782
YY歐美動作,https://live.metshop.top/yy/1382745089
YY連續劇台,https://live.metshop.top/yy/1352227227
YY剧场频道,https://live.metshop.top/yy/1382702247
YY剧场怀旧,https://live.metshop.top/yy/1382627144
菲菲影院,https://live.metshop.top/yy/1456668939
幸福影院,https://live.metshop.top/yy/1382737886
经典鬼片,https://live.metshop.top/yy/29460894
米娜影院,https://live.metshop.top/yy/1382690078
豪哥影院,https://live.metshop.top/yy/23402146
绝版电影,https://live.metshop.top/yy/1454587259
港片电影,https://live.metshop.top/yy/1355479289
泡芙影院,https://live.metshop.top/yy/24407222
数码测评,https://live.metshop.top/yy/11352878
速度与激情,https://live.metshop.top/yy/1382749892
林正英电影,https://live.metshop.top/yy/34229877
林正英鬼片,https://live.metshop.top/yy/1351505899
菲菲影院,https://live.metshop.top/yy/1456668939
幸福影视,https://live.metshop.top/yy/1382737886
豪哥影视,https://live.metshop.top/yy/23402146
封神榜,https://live.metshop.top/yy/1353426319
知否知否,https://live.metshop.top/yy/21881901
正阳门下,https://live.metshop.top/yy/1354931580
雍正王朝,https://live.metshop.top/yy/23206872
下饭神剧,https://live.metshop.top/yy/23512910
武林外传,https://live.metshop.top/yy/1355914397
盜暮笔记,https://live.metshop.top/yy/1382702247
神医喜来乐,https://live.metshop.top/yy/1382714119
地下交通站,https://live.metshop.top/yy/1353428972
宰相刘罗锅,https://live.metshop.top/yy/1382745191
隋唐英雄传,https://live.metshop.top/yy/1352475619
豆瓣高分,http://43.138.170.29:35455/douyu/8770422
爱情公寓,http://43.138.170.29:35455/douyu/6863367

电影🌟轮播,#genre#
邵氏影院@代,http://mmitv.top:80/test/douyu.php?id=4246519
邵氏影院@代,http://159.75.85.63:35455/douyu/4246519
刘德华,http://43.138.170.29:35455/yy/1382745111
周星驰,http://43.138.170.29:35455/yy/1354658049
周星驰,http://43.138.170.29:35455/yy/1382736808
周润发,http://43.138.170.29:35455/yy/1354888733
周润发,http://43.138.170.29:35455/yy/1354889044
林正英,http://43.138.170.29:35455/yy/1353685311
林正英,http://43.138.170.29:35455/yy/34229877
林正英,http://43.138.170.29:35455/yy/1453996620
林正英,http://43.138.170.29:35455/yy/1354932444
李连杰,http://43.138.170.29:35455/yy/74613175
洪金宝,http://43.138.170.29:35455/yy/1354924839
香港电影,http://43.138.170.29:35455/yy/1382736910
经典电影,http://43.138.170.29:35455/yy/1450556636
电影2,http://43.138.170.29:35455/yy/1354889048
吃米滴虫,http://159.75.85.63:35455/douyu/315457
喜剧电影,http://159.75.85.63:35455/douyu/9292492
译制国语,http://159.75.85.63:35455/douyu/2436390
恐怖故事,http://43.138.170.29:35455/douyu/2337939
科幻动作,http://43.138.170.29:35455/douyu/4332
怡寳影院,http://43.138.170.29:35455/douyu/434971
粤语电影,http://43.138.170.29:35455/douyu/6566671
苹果影院,http://43.138.170.29:35455/douyu/2793084
午夜故事,http://43.138.170.29:35455/douyu/8722254
译制国语,http://43.138.170.29:35455/douyu/2436390
蚂蚱影院,http://43.138.170.29:35455/douyu/6079455
贝爷求生,http://43.138.170.29:35455/douyu/454867
恐怖丧尸鬼片,http://43.138.170.29:35455/douyu/263824
荒野建造者,http://43.138.170.29:35455/douyu/9611578
邦德影院,http://43.138.170.29:35455/douyu/9292499
特辑影院,http://43.138.170.29:35455/douyu/3637778
惊悚影院,http://43.138.170.29:35455/douyu/96577
吃米滴虫,http://43.138.170.29:35455/douyu/315457
漫威影片,http://43.138.170.29:35455/douyu/6140589
刘德华电影1,http://43.138.170.29:35455/douyu/2516864
豆瓣高分,http://43.138.170.29:35455/douyu/8770422
林正英电影2,http://43.138.170.29:35455/douyu/7356023
宇哥电影,http://43.138.170.29:35455/douyu/413573
贝爷影厅2,http://43.138.170.29:35455/douyu/36337
霍格影片,http://43.138.170.29:35455/douyu/8814650
冰冰经典电影,http://43.138.170.29:35455/douyu/74374
避风港影院,http://43.138.170.29:35455/douyu/9826611
恐怖经典,http://43.138.170.29:35455/douyu/1165374
华语电影,http://43.138.170.29:35455/douyu/3928
喜剧电影,http://43.138.170.29:35455/douyu/9292492
一起看恐怖片,熊出没·伴我熊芯,https://hd.lz-cdn18.com/20230416/1902_adf3668b/2000k/hls/mixed.m3u8#https://hd.lz-cdn18.com/20230416/1902_adf3668b/index.m3u8#https://ukzyvod3.ukubf5.com/20230416/RQv7Npdz/2000kb/hls/index.m3u8#https://ukzyvod3.ukubf5.com/20230416/RQv7Npdz/index.m3u8
深海,https://vip1.lz-cdn1.com/20230324/20760_c088369d/1800k/hls/mixed.m3u8#https://vip1.lz-cdn1.com/20230324/20760_c088369d/index.m3u8
魔术师的大象https://vip.lz-cdn3.com/20230318/18175_6ae56259/1800k/hls/mixed.m3u8#https://vip.lz-cdn3.com/20230318/18175_6ae56259/index.m3u8
吃米滴虫,http://159.75.85.63:35455/douyu/315457
喜剧电影,http://159.75.85.63:35455/douyu/9292492
译制国语,http://159.75.85.63:35455/douyu/2436390
恐怖故事,http://43.138.170.29:35455/douyu/2337939
科幻动作,http://43.138.170.29:35455/douyu/4332
怡寳影院,http://43.138.170.29:35455/douyu/434971
粤语电影,http://43.138.170.29:35455/douyu/6566671
苹果影院,http://43.138.170.29:35455/douyu/2793084
午夜故事,http://43.138.170.29:35455/douyu/8722254
译制国语,http://43.138.170.29:35455/douyu/2436390
蚂蚱影院,http://43.138.170.29:35455/douyu/6079455
贝爷求生,http://43.138.170.29:35455/douyu/454867
恐怖丧尸鬼片,http://43.138.170.29:35455/douyu/263824
荒野建造者,http://43.138.170.29:35455/douyu/9611578
邦德影院,http://43.138.170.29:35455/douyu/9292499
特辑影院,http://43.138.170.29:35455/douyu/3637778
惊悚影院,http://43.138.170.29:35455/douyu/96577
漫威影片,http://43.138.170.29:35455/douyu/6140589
刘德华电影1,http://43.138.170.29:35455/douyu/2516864
豆瓣高分,http://43.138.170.29:35455/douyu/8770422
林正英电影2,http://43.138.170.29:35455/douyu/7356023
宇哥电影,http://43.138.170.29:35455/douyu/413573
贝爷影厅2,http://43.138.170.29:35455/douyu/36337
霍格影片,http://43.138.170.29:35455/douyu/8814650
冰冰经典电影,http://43.138.170.29:35455/douyu/74374
避风港影院,http://43.138.170.29:35455/douyu/9826611
恐怖经典,http://43.138.170.29:35455/douyu/1165374
华语电影,http://43.138.170.29:35455/douyu/3928
喜剧电影,http://43.138.170.29:35455/douyu/9292492
一起看恐怖片,http://43.138.170.29:35455/douyu/9412287
片荒的日子,http://43.138.170.29:35455/douyu/4258555
大胡子魏,http://43.138.170.29:35455/douyu/8792763
童年回忆,http://43.138.170.29:35455/douyu/8915074
下饭神剧,http://43.138.170.29:35455/douyu/276200
悬疑犯罪,http://43.138.170.29:35455/douyu/9171887
不一样的电影,http://43.138.170.29:35455/douyu/2632223
开心锤锤,http://43.138.170.29:35455/douyu/9018297
凛冬之地,http://43.138.170.29:35455/douyu/8945323
公众号天微科技,https://vd2.bdstatic.com/mda-maqfk730tsig88wr/v2-hknm/1080p/mda-maqfk730tsig88wr.mp4
看美剧,http://43.138.170.29:35455/douyu/8869614
动漫直播,http://43.138.170.29:35455/douyu/1487654
冰冰经典,http://159.75.85.63:35455/douyu/74374
星爷影院,http://159.75.85.63:35455/douyu/508118
凌儿影院,http://159.75.85.63:35455/douyu/1377142
麓山迷踪,http://159.75.85.63:35455/douyu/4505431
瑶瑶恐怖,http://159.75.85.63:35455/douyu/2935323
怡寶影原,http://159.75.85.63:35455/douyu/434971
小黛兮影,http://159.75.85.63:35455/douyu/11553944
萌小鬼片,http://159.75.85.63:35455/douyu/3928
神乐剧场,https://tc-tc2-interact.douyucdn2.cn/dyliveflv1/85894rmovieChow_900p.m3u8
神乐剧院,https://tc-tc2-interact.douyucdn2.cn/dyliveflv1a/122402rK7MO9bXSq_900.m3u8
神乐影剧,http://159.75.85.63:35455/douyu/122402
可乐影院,http://159.75.85.63:35455/douyu/20415
小宇60帧,http://159.75.85.63:35455/douyu/323876
恐怖惊悚,http://159.75.85.63:35455/douyu/96577
電影劇場,http://159.75.85.63:35455/douyu/7575350
豆瓣高分,http://159.75.85.63:35455/douyu/8770422
花卷陪看,http://159.75.85.63:35455/douyu/52787
漫威剧情,http://159.75.85.63:35455/douyu/6140589
霍格沃茨,http://159.75.85.63:35455/douyu/8814650
鱼宝恐怖,http://159.75.85.63:35455/douyu/1165374
鬼片恐怖,http://159.75.85.63:35455/douyu/2935323
小u*鬼片,http://159.75.85.63:35455/douyu/96577
小u*鬼片,http://mmitv.top/test/douyu.php?id=96577&u=4150734&cate
吃奶滴虫,http://159.75.85.63:35455/douyu/263824
变种人片,http://159.75.85.63:35455/douyu/9651304
喜剧电影,http://159.75.85.63:35455/douyu/9292492
女神电影,http://159.75.85.63:35455/douyu/747764
华语经典,http://159.75.85.63:35455/douyu/434971
避风影院,http://159.75.85.63:35455/douyu/9826611
贝爷max,http://159.75.85.63:35455/douyu/4332
贝爷影厅,http://159.75.85.63:35455/douyu/252802
菜叔巭硬,http://43.138.170.29:35455/douyu/7882691
夏夏夏夏夜丶,http://43.138.170.29:35455/douyu/6706214
婷宝宝不卖萌,http://43.138.170.29:35455/douyu/7033626
北京影帝的分身,http://43.138.170.29:35455/douyu/9805480
南波儿的柠檬,http://43.138.170.29:35455/douyu/3379942
萌宠丶飞翔哥,http://43.138.170.29:35455/douyu/9957400
不愿透露姓氏的林百万,http://43.138.170.29:35455/douyu/2726977
这夜空中最亮的星,http://43.138.170.29:35455/douyu/9290755
秋月剪水,http://43.138.170.29:35455/douyu/9588891
达达杀猪菜儿,http://43.138.170.29:35455/douyu/11751004
Miss北月,http://43.138.170.29:35455/douyu/8366759
lele1894,http://43.138.170.29:35455/douyu/292098
ryandradian,http://43.138.170.29:35455/douyu/3756989
云墨墨1,http://43.138.170.29:35455/douyu/11456622
诃德先生,http://43.138.170.29:35455/douyu/3758762
橙沫小幺妹,http://43.138.170.29:35455/douyu/1584198
美娘家的猪猪,http://43.138.170.29:35455/douyu/9019945
顾止最爱的小胖宝贝,http://43.138.170.29:35455/douyu/238643
胸弟团丶嫣嫣,http://43.138.170.29:35455/douyu/7810803
东大林俊杰,http://43.138.170.29:35455/douyu/8787737
小小甜的骑士,http://43.138.170.29:35455/douyu/9236042
IMR无名,http://43.138.170.29:35455/douyu/10882624
小小天才搞笑视频,http://43.138.170.29:35455/douyu/9419678
掌上Club,http://43.138.170.29:35455/douyu/1770806
逍遥君小哥OVO,http://43.138.170.29:35455/douyu/7155751
冈崎朋也丶,http://43.138.170.29:35455/douyu/808010
李允儿er的助眠小窝,http://43.138.170.29:35455/douyu/9038894
我也想要一个千反田,http://43.138.170.29:35455/douyu/9290734
Cat丶猫儿,http://43.138.170.29:35455/douyu/9242659
开心嘴炮,http://43.138.170.29:35455/douyu/9026377
文西与阿漆,http://43.138.170.29:35455/douyu/8737695
一入江湖难回首,http://43.138.170.29:35455/douyu/1381309
恨鐵,http://43.138.170.29:35455/douyu/6369954
悬疑MOVIE,http://43.138.170.29:35455/douyu/9601429
再不减肥就胖成球了,http://43.138.170.29:35455/douyu/11595245
丫头的胖小熊,http://43.138.170.29:35455/douyu/11781872
林大师丶情感人生指引,http://43.138.170.29:35455/douyu/537946
爱好恐怖片的美男子,http://43.138.170.29:35455/douyu/9280384
不是狄胖胖,http://43.138.170.29:35455/douyu/6690194
鬼兄奇谈,http://43.138.170.29:35455/douyu/8722254
历史经典烩,http://43.138.170.29:35455/douyu/9487003
Svip丶YoYo,http://43.138.170.29:35455/douyu/3472959
工藤新医heart,http://43.138.170.29:35455/douyu/8741860
趁我们还年轻812,http://43.138.170.29:35455/douyu/7805562
机智帅气的一炫君,http://43.138.170.29:35455/douyu/3705472
爱喝养乐多的派大星,http://43.138.170.29:35455/douyu/9176009
猴哥陪你看,http://43.138.170.29:35455/douyu/11756364
用户0691020364,http://43.138.170.29:35455/douyu/11796534
JustXiaIt嘻咦啊看,http://43.138.170.29:35455/douyu/2660125
上海朱医生,http://43.138.170.29:35455/douyu/4654883
漫威君,http://43.138.170.29:35455/douyu/1713615
好剧看不停,http://43.138.170.29:35455/douyu/9388938
猎奇笔记本,http://43.138.170.29:35455/douyu/9627172
小derder哟,http://43.138.170.29:35455/douyu/9974197
代娱说美剧,http://43.138.170.29:35455/douyu/9123570
真香动漫解说,http://43.138.170.29:35455/douyu/9391292
英大吉来了,http://43.138.170.29:35455/douyu/9174097
小陶气说动漫,http://43.138.170.29:35455/douyu/9527700
一目十影,http://43.138.170.29:35455/douyu/3643605
文大郎UP,http://43.138.170.29:35455/douyu/8060436
老鱼说剧,http://43.138.170.29:35455/douyu/9994377
影视笑工场,http://43.138.170.29:35455/douyu/10298846
1003402830,http://43.138.170.29:35455/douyu/2436920
奥雷卡尔克斯,http://43.138.170.29:35455/douyu/1224356
智仗心,http://43.138.170.29:35455/douyu/5635000
是晓葑呀,http://43.138.170.29:35455/douyu/9650783
南国小豆豆,http://43.138.170.29:35455/douyu/3310454
史君观影,http://43.138.170.29:35455/douyu/9644669
我为奥迪上黄金,http://43.138.170.29:35455/douyu/9336286
圈踢动漫,http://43.138.170.29:35455/douyu/1952680
阿苏电影,http://43.138.170.29:35455/douyu/9037784
绿阿掌,http://43.138.170.29:35455/douyu/2365
我是一只西瓜啊,http://43.138.170.29:35455/douyu/9065082
胥渡吧直播号,http://43.138.170.29:35455/douyu/2040822
南南AKRAPOVIC,http://43.138.170.29:35455/douyu/3627728
只关于篮球的只老师,http://43.138.170.29:35455/douyu/9367541
岚FLL,http://43.138.170.29:35455/douyu/9409703
壹丨哥,http://43.138.170.29:35455/douyu/5692901
植物椿de房间,http://43.138.170.29:35455/douyu/9771247
梦媛家的小杰哥,http://43.138.170.29:35455/douyu/8507023
洋先生FT,http://43.138.170.29:35455/douyu/8595134
是个小可爱iiii,http://43.138.170.29:35455/douyu/9650782
楠者电影,http://43.138.170.29:35455/douyu/9485398
有部电影儿,http://43.138.170.29:35455/douyu/9736479
墨逗电影,http://43.138.170.29:35455/douyu/9614847
我和僵尸有个约会放映,http://43.138.170.29:35455/douyu/11784450
贝爷求生影视,http://43.138.170.29:35455/douyu/9661369
铁血影视汇,http://43.138.170.29:35455/douyu/9649701
松轩说电影,http://43.138.170.29:35455/douyu/1524969
东倾电影,http://43.138.170.29:35455/douyu/8344251
蛋泥动画,http://43.138.170.29:35455/douyu/9312460
祁乐丶,http://43.138.170.29:35455/douyu/8066352
探奇录,http://43.138.170.29:35455/douyu/9746763
勤时铭悦,http://43.138.170.29:35455/douyu/8790357
我叫萌迪迪V,http://43.138.170.29:35455/douyu/5354705
俗哥看电影,http://43.138.170.29:35455/douyu/2161818
尉迟杰影评,http://43.138.170.29:35455/douyu/8850682
暴躁少女零九,http://43.138.170.29:35455/douyu/9065302
怪事屋,http://43.138.170.29:35455/douyu/8706084
大蓝雀,http://43.138.170.29:35455/douyu/8656759
阎君说剧,http://43.138.170.29:35455/douyu/10475459
九叔说电影v,http://43.138.170.29:35455/douyu/9348282
蓝光乐队,http://43.138.170.29:35455/douyu/9572351
逗米说电影,http://43.138.170.29:35455/douyu/421222
爱爱小s,http://43.138.170.29:35455/douyu/10308312
篮球长镜头,http://43.138.170.29:35455/douyu/9399887
浩贤说电影,http://43.138.170.29:35455/douyu/10535867
纪录片之家字幕组,http://43.138.170.29:35455/douyu/8834003
楚哥说电影,http://43.138.170.29:35455/douyu/9375743
小小鹿老师,http://43.138.170.29:35455/douyu/9442889
行墨听雨,http://43.138.170.29:35455/douyu/11791770
文曰小强,http://43.138.170.29:35455/douyu/2680501
独立鱼电影,http://43.138.170.29:35455/douyu/2413555
小猪搞笑精选,http://43.138.170.29:35455/douyu/10329752
是搞笑君啊,http://43.138.170.29:35455/douyu/10329719
沉郁观影,http://43.138.170.29:35455/douyu/9393577
雨忆动漫,http://43.138.170.29:35455/douyu/9568700
林林林林林啊丶,http://43.138.170.29:35455/douyu/6747916
阿依图娜,http://43.138.170.29:35455/douyu/9047046
荒野视界,http://43.138.170.29:35455/douyu/10675329
五分钟电影汇,http://43.138.170.29:35455/douyu/8443438
科学放映室,http://43.138.170.29:35455/douyu/9439712
斗鱼恐怖游戏合集,http://43.138.170.29:35455/douyu/10401481
郭云神奇,http://43.138.170.29:35455/douyu/8694831
C座802,http://43.138.170.29:35455/douyu/8768943
风云I人物志,http://43.138.170.29:35455/douyu/9970047
求求扣扣困困,http://43.138.170.29:35455/douyu/8795274
娱乐扒叔,http://43.138.170.29:35455/douyu/9624581
哇哇哇妹,http://43.138.170.29:35455/douyu/8657920
王者好气阿,http://43.138.170.29:35455/douyu/10076641
秀才侃娱乐,http://43.138.170.29:35455/douyu/9382873
Psyman塞门,http://43.138.170.29:35455/douyu/9753585
尽整没用D,http://43.138.170.29:35455/douyu/8791622
Fatal飞雪,http://43.138.170.29:35455/douyu/8813596
说好的我们一起白嫖呢,http://43.138.170.29:35455/douyu/7421687
百万巨星麒麟君,http://43.138.170.29:35455/douyu/3431701
科幻战舰,http://43.138.170.29:35455/douyu/8772060
龙视开心麻花街,http://43.138.170.29:35455/douyu/9374862
海森堡事件录,http://43.138.170.29:35455/douyu/9754849
郑云工作室,http://43.138.170.29:35455/douyu/2995636
竹公子有礼了,http://43.138.170.29:35455/douyu/8887432
不二真探,http://43.138.170.29:35455/douyu/10319545
指缝里看电影,http://43.138.170.29:35455/douyu/9647834
九冢嵬,http://43.138.170.29:35455/douyu/9393501
喜剧电影笑不停,http://43.138.170.29:35455/douyu/10298856
小姐姐Bie跑哦,http://43.138.170.29:35455/douyu/8666258
罗叔说戏,http://43.138.170.29:35455/douyu/9788756
安小闫说电影x,http://43.138.170.29:35455/douyu/1842621
音乐台长,http://43.138.170.29:35455/douyu/9629943
电影刘油果,http://43.138.170.29:35455/douyu/3985805
荒野避难所,http://43.138.170.29:35455/douyu/10234334
蓝星人一ET,http://43.138.170.29:35455/douyu/9431727
日本女子摔角,http://43.138.170.29:35455/douyu/425809
邸生,http://43.138.170.29:35455/douyu/9665298
纳豆奶奶666,http://43.138.170.29:35455/douyu/8745628
小侠来了,http://43.138.170.29:35455/douyu/9734042
童乐说电影,http://43.138.170.29:35455/douyu/9660704
宇哥讲电影,http://43.138.170.29:35455/douyu/2104744
篮球之家老李,http://43.138.170.29:35455/douyu/9170147
怪味爆米花电影,http://43.138.170.29:35455/douyu/9422144
公众号天微科技,https://vd2.bdstatic.com/mda-maqfk730tsig88wr/v2-hknm/1080p/mda-maqfk730tsig88wr.mp4
北大落说大片,http://43.138.170.29:35455/douyu/8828811
老电影故事,http://43.138.170.29:35455/douyu/9167273
龙视超级笑匠,http://43.138.170.29:35455/douyu/9375450
冬粮说故事,http://43.138.170.29:35455/douyu/5192695
火龙果讲电影本人,http://43.138.170.29:35455/douyu/2039501
夜与白鲸V,http://43.138.170.29:35455/douyu/9734515
锦书致南辞阿,http://43.138.170.29:35455/douyu/2894528
胖段段fre,http://43.138.170.29:35455/douyu/9662856
香菜碎碎念鸭,http://43.138.170.29:35455/douyu/9663665
搞笑动漫大本营,http://43.138.170.29:35455/douyu/9650181
LOUIS樱,http://43.138.170.29:35455/douyu/9235284
